Gene,Rep1,Rep2,avgatsglevel,FPKM cellexpress,LOG(FPKM+0.01),Curve
FBgn0035122,-6.1231,-9.6304,-8.648,45.27345,1.65593950693651,1
FBgn0029833,-6.9053,-8.3277,-8.6428,45.70235,1.66003354825933,1
FBgn0283451,-8.9834,-5.7305,-8.6187,10.5,1.02160271602824,1
FBgn0027948,-7.2044,-8.6054,-8.6158,38.9047,1.59011368674813,1
FBgn0011640,-10.777,-3.8379,-8.6151,91.98865,1.96378145449934,1
FBgn0033912,-6.6683,-6.9943,-8.6045,4366.615,3.64014589688501,1
FBgn0027090,-7.3539,-8.0176,-8.5789,69.10405,1.83956634284766,1
FBgn0035111,-6.5713,-9.0268,-8.5724,14.8574,1.1722350260619,1
FBgn0023527,-5.9307,-9.6567,-8.5663,33.02195,1.51893421248167,1
FBgn0027951,-7.4976,-7.4087,-8.5638,31.1843,1.49407524450883,1
FBgn0037351,-6.717,-8.7561,-8.5635,6439.39,3.808845403256,1
FBgn0039274,-5.5016,-9.5839,-8.5478,14.46615,1.16065307456291,1
FBgn0000426,-7.2561,-6.73,-8.5422,139.1935,2.14365015489794,1
FBgn0010812,-6.1438,-8.0782,-8.5085,20.89275,1.32020342636269,1
FBgn0023508,-3.2285,-13.213,-8.5063,30.49975,1.48443864900375,1
FBgn0033636,-7.8505,-7.3249,-8.5042,37.11455,1.56966119811783,1
FBgn0034350,-6.2847,-8.5904,-8.5035,24.1253,1.38265270143666,1
FBgn0035987,-7.5855,-7.0113,-8.4878,65.04575,1.81328568802919,1
FBgn0037926,-6.6831,-8.1628,-8.4684,36.7385,1.56523961675306,1
FBgn0037220,-5.2437,-10.431,-8.4594,65.53735,1.81655513838093,1
FBgn0262519,-6.6745,-6.9797,-8.4585,85.5,1.9320169064342,1
FBgn0036007,-6.9843,-5.0778,-8.4474,27.3741,1.43749847206938,1
FBgn0004654,-5.6238,-9.6629,-8.4308,129.5895,2.11260332601251,1
FBgn0261383,-7.1147,-5.6016,-8.4304,12.00615,1.07976534107868,1
FBgn0023513,-6.2778,-8.9256,-8.4275,13.849035,1.14173299154813,1
FBgn0260789,-7.4435,-7.5659,-8.4225,7.627675,0.882961174237665,1
FBgn0032030,-7.3689,-8.1216,-8.4198,45.25785,1.65578986813542,1
FBgn0029897,-5.5952,-8.0883,-8.416,3822.58,3.58235771934093,1
FBgn0031052,-4.6107,-8.7912,-8.4039,19.7474,1.29572979248103,1
FBgn0016131,-5.2717,-10.787,-8.3993,26.56035,1.42439727522577,1
FBgn0030858,-5.659,-10.618,-8.3932,26.02555,1.41556675656297,1
FBgn0019936,-4.7546,-10.419,-8.3842,1752.45,3.24364811395537,1
FBgn0040075,-5.7842,-7.5434,-8.3783,67.85715,1.83165961189573,1
FBgn0261609,-5.5128,-6.9038,-8.3765,230,2.3617467179759,1
FBgn0262743,-8.6488,-6.4792,-8.3678,34.5,1.53794495929149,1
FBgn0004401,-7.228,-7.5045,-8.362,204.933,2.31163308921368,1
FBgn0039159,-4.7726,-7.983,-8.3498,20.28875,1.30746929481878,1
FBgn0022724,-6.0285,-8.1399,-8.3386,12.62915,1.10171786803479,1
FBgn0010741,-8.9903,-7.3718,-8.3373,115.3555,2.06207595266931,1
FBgn0040475,-6.5564,-5.1876,-8.3314,68.502,1.83576664561434,1
FBgn0038224,-7.4136,-8.1648,-8.3247,167.966,2.22524723522502,1
FBgn0035770,-3.9472,-12.095,-8.3247,76.8907,1.8859302930492,1
FBgn0003165,-7.5079,-6.3104,-8.3094,60.7457,1.78358702897686,1
FBgn0033883,-8.1886,-6.9139,-8.3072,30.8963,1.49004701587647,1
FBgn0004087,-6.3226,-9.0364,-8.3038,46.45745,1.66714884030079,1
FBgn0019938,-7.8151,-6.6014,-8.2962,27.82,1.44451320633404,1
FBgn0053260,-6.9463,-7.0007,-8.2959,2.71189,0.434870570037664,1
FBgn0036815,-6.1435,-8.8821,-8.2916,39.50245,1.59673395928135,1
FBgn0015509,-5.7706,-7.7765,-8.2779,60.6318,1.78277208375964,1
FBgn0030802,-6.3051,-9.0729,-8.2678,47.94615,1.68084430993827,1
FBgn0021906,-7.4811,-6.589,-8.2617,248.8395,2.39593677247623,1
FBgn0034243,-4.6721,-8.7413,-8.2049,41.1078,1.61402986976591,1
FBgn0031228,-9.0433,-6.4996,-8.1872,116.2107,2.06528348687648,1
FBgn0030096,-9.0252,-4.7043,-8.184,27.62285,1.44142567953983,1
FBgn0038678,-6.0279,-7.5165,-8.1811,28.42005,1.4537776234859,1
FBgn0011741,-7.7923,-7.2824,-8.1575,45.2441,1.65565793219785,1
FBgn0036958,-6.8656,-7.8807,-8.1537,25.5489,1.40754215878957,1
FBgn0036038,-6.5688,-7.9296,-8.1495,15.1255,1.17999677241213,1
FBgn0263042,-7.2358,-7.8487,-8.1179,4.5,0.65417654187796,1
FBgn0033900,-5.1487,-9.9579,-8.1127,6.46802,0.811442284500992,1
FBgn0034310,-3.6144,-11.668,-8.1021,34.0855,1.53269706362209,1
FBgn0044511,-6.4517,-6.2303,-8.0964,49.95505,1.69866632634534,1
FBgn0001612,-6.7594,-7.7338,-8.087,13.738,1.13823952346519,1
FBgn0039302,-7.6709,-4.9511,-8.0592,50.4987,1.70336619072395,1
FBgn0022936,-4.8495,-10.358,-8.0442,19.23935,1.28441606910793,1
FBgn0010220,-5.4033,-8.3976,-8.0418,24.017,1.38069954838272,1
FBgn0264962,-4.8525,-9.0559,-8.0413,15.5,1.1906117978136,1
FBgn0031066,-9.2112,-4.5055,-8.0289,292.1775,2.46566163255261,1
FBgn0050499,-7.2377,-7.1083,-8.0282,75.65085,1.87887121599765,1
FBgn0026409,-7.3819,-8.5774,-8.0199,438.2155,2.6416976452171,1
FBgn0036928,-7.1167,-5.3081,-8.0117,167.4925,2.22402129333168,1
FBgn0259982,-6.4627,-7.2969,-8.0105,11.974095,1.07860524309673,1
FBgn0052350,-7.2874,-7.7787,-7.9917,4.527925,0.656857313859339,1
FBgn0022023,-6.7622,-5.8034,-7.9914,394.5805,2.59614662514516,1
FBgn0036030,-6.6222,-7.1103,-7.9716,29.45555,1.46931455198931,1
FBgn0263755,-5.6018,-6.1589,-7.9672,11.5,1.06107532362979,1
FBgn0015019,-4.6392,-9.8871,-7.9505,370.1505,2.5683900731222,1
FBgn0033699,-6.158,-7.1081,-7.9361,3206.32,3.5060082185183,1
FBgn0283469,-4.9831,-8.0177,-7.9327,122.221,2.087181364839,1
FBgn0020653,-6.2464,-5.48,-7.9165,381.97,2.58204062438546,1
FBgn0025825,-4.2209,-11.109,-7.9048,36.17685,1.55855078020247,1
FBgn0039254,-6.9385,-6.7977,-7.896,14.089,1.14918831053601,1
FBgn0010269,-5.8488,-9.3941,-7.8825,19.0343,1.27976501418655,1
FBgn0028426,-6.2218,-7.5924,-7.8683,16.0894,1.20680969084274,1
FBgn0053229,-9.253,-6.3343,-7.8676,22.44015,1.35121924707452,1
FBgn0052103,-6.1266,-8.2238,-7.8651,41.8679,1.62198489551687,1
FBgn0036316,-6.2017,-8.0175,-7.8482,40.49701,1.60753018718692,1
FBgn0267330,-8.7797,-3.7417,-7.8469,325,2.51189672368043,1
FBgn0262656,-6.1465,-9.6,-7.8318,57,1.75595104100413,1
FBgn0023171,-8.1084,-6.1797,-7.8288,21.9774,1.34217387727293,1
FBgn0000559,-5.7433,-8.8115,-7.8225,2843.575,3.45386621464524,1
FBgn0035164,-6.7323,-5.0152,-7.8224,26.93625,1.43049833473148,1
FBgn0262739,-8.5285,-5.8129,-7.8163,42.5,1.62849110496712,1
FBgn0266490,-5.9481,-6.7802,-7.8126,38.5,1.58557351862273,1
FBgn0037202,-6.401,-7.2049,-7.8008,24.124,1.38262930839692,1
FBgn0001994,-9.1443,-4.4538,-7.7956,30.6655,1.48679165030601,1
FBgn0034728,-8.5133,-5.4254,-7.7835,27.4981,1.43946059446049,1
FBgn0035032,-6.94,-7.1768,-7.7775,387.682,2.58848683946039,1
FBgn0053217,-7.6423,-6.4887,-7.7704,3.74135,0.574187585605674,1
FBgn0263603,-7.6343,-5.4876,-7.767,32,1.50528567414413,1
FBgn0022943,-7.0749,-5.115,-7.7642,36.6622,1.5643369644793,1
FBgn0040512,-8.3759,-5.5446,-7.7581,141.3535,2.15033728927085,1
FBgn0033715,-5.5207,-8.5768,-7.7561,22.1258,1.3450952222402,1
FBgn0030761,-6.4558,-7.3477,-7.6845,15.2862,1.18458355343154,1
FBgn0026089,-4.6935,-8.5173,-7.6688,75.47295,1.87784886477967,1
FBgn0035766,-8.9501,-4.2228,-7.6385,30.0195,1.47754810112843,1
FBgn0000150,-5.2208,-9.3334,-7.6311,1903.875,3.2796407122345,1
FBgn0023177,-5.2512,-8.0813,-7.609,70.96905,1.85113018235281,1
FBgn0051992,-7.9623,-5.5513,-7.6073,48.57585,1.68650980502985,1
FBgn0032849,-6.9496,-7.251,-7.6055,30.1971,1.48010903330202,1
FBgn0032393,-4.9959,-9.6713,-7.5992,123.7223,2.09248308589151,1
FBgn0260970,-6.4154,-9.0682,-7.5984,19.3854,1.28769874067758,1
FBgn0029176,-5.8242,-8.8424,-7.5881,1303.545,3.11512935977945,1
FBgn0267385,-5.3988,-8.6429,-7.5836,301.5,2.47930172069772,1
FBgn0051368,-8.3219,-5.1698,-7.5783,12.37365,1.09284866901576,1
FBgn0029529,-4.3559,-10.218,-7.5576,24.9499,1.39724284104503,1
FBgn0037481,-6.9616,-5.3666,-7.5544,14.27605,1.15491216578615,1
FBgn0038234,-6.7448,-6.5148,-7.5471,20.48655,1.31168076632139,1
FBgn0037924,-7.391,-5.4042,-7.5459,11.48325,1.06044285353469,1
FBgn0267861,-6.5679,-5.5138,-7.5395,10.5,1.02160271602824,1
FBgn0052708,-7.5861,-6.4021,-7.5334,22.98545,1.36164191274044,1
FBgn0004901,-3.776,-10.894,-7.5106,43.5418,1.6390061091465,1
FBgn0021875,-4.1944,-9.7519,-7.4933,22.02095,1.34303322483403,1
FBgn0004797,-8.3666,-6.1738,-7.4853,8.39764,0.924674107710877,1
FBgn0262527,-8.0546,-4.9255,-7.4754,32.5,1.51201696949613,1
FBgn0086371,-5.9053,-6.8073,-7.4659,34.1421,1.53341741344571,1
FBgn0036973,-5.9118,-7.5959,-7.4547,11.2747,1.05249001799274,1
FBgn0029785,-3.6374,-10.762,-7.4532,2450.3,3.38922103243499,1
FBgn0011785,-6.4637,-4.3066,-7.4428,17.62155,1.24629049306264,1
FBgn0266916,-5.9706,-7.7306,-7.4274,12,1.07954300740291,1
FBgn0036462,-7.9768,-5.373,-7.4188,50.39175,1.70244561585324,1
FBgn0027329,-5.1069,-5.2663,-7.4172,310.8905,2.49262142048985,1
FBgn0019644,-7.0877,-6.0854,-7.4104,317.453,2.50169311598327,1
FBgn0028475,-6.7484,-4.7943,-7.397,29.3023,1.46704989684576,1
FBgn0030809,-5.5074,-6.0825,-7.3867,28.0238,1.44768197065273,1
FBgn0082598,-6.824,-5.993,-7.3838,117.63855,2.07058657893338,1
FBgn0024285,-5.6866,-6.1088,-7.3573,80.88355,1.90791389477567,1
FBgn0030851,-5.3991,-8.3722,-7.3542,11.14312,1.04739637493939,1
FBgn0040285,-8.653,-4.522,-7.3495,62.6442,1.79695018906817,1
FBgn0030871,-6.1431,-6.426,-7.3389,39.9517,1.60164395515242,1
FBgn0262467,-8.5307,-4.222,-7.3253,37,1.56831908509511,1
FBgn0002921,-2.7193,-8.5069,-7.3057,161.3245,2.20772724747266,1
FBgn0259978,-6.8112,-5.0853,-7.2864,24.2185,1.38432652755525,1
FBgn0030420,-6.317,-4.9104,-7.2717,5.782075,0.762834176786338,1
FBgn0031604,-5.044,-7.7975,-7.2714,44.5146,1.64860002653903,1
FBgn0033740,-6.1228,-5.2009,-7.2414,12.8194,1.10820634594762,1
FBgn0265042,-5.7636,-7.2394,-7.241,9,0.954724790979063,1
FBgn0031281,-6.6917,-6.4791,-7.2292,7.82673,0.89413488421464,1
FBgn0260464,-6.0105,-6.4929,-7.2289,19.721,1.29514909657892,1
FBgn0025381,-4.0801,-8.115,-7.2284,232.0675,2.36563303748518,1
FBgn0038474,-9.5335,-3.0967,-7.2217,22.59495,1.35420355075328,1
FBgn0029798,-5.6623,-6.4207,-7.2208,13.0713,1.11665090566805,1
FBgn0028836,-8.0622,-6.0052,-7.2181,41.48905,1.61803815491739,1
FBgn0033467,-6.8423,-5.6829,-7.2127,3.980795,0.601059419426364,1
FBgn0000568,-7.6179,-5.487,-7.1966,43.10715,1.63465004670143,1
FBgn0027094,-3.2391,-10.949,-7.1955,201.177,2.30359991470065,1
FBgn0033208,-4.5036,-8.1018,-7.1924,35.6166,1.55177437773425,1
FBgn0261791,-5.2677,-8.3868,-7.1711,178,2.25044440018997,1
FBgn0086785,-7.6669,-5.445,-7.1572,22.0515,1.34363503755005,1
FBgn0259722,-6.4941,-5.5469,-7.1563,9.927715,0.9972865376196,1
FBgn0086357,-6.1219,-6.6446,-7.1429,254.377,2.40549491368816,1
FBgn0003744,-4.1335,-8.8145,-7.1349,26.1616,1.41783027403194,1
FBgn0052576,-6.1065,-5.6358,-7.1253,20.90935,1.32054818613219,1
FBgn0040929,-6.0836,-4.4608,-7.1208,5.767075,0.761708005740255,1
FBgn0033376,-5.8894,-5.0235,-7.1172,8.571245,0.93355030153226,1
FBgn0024196,-5.2743,-6.7739,-7.1135,178.3925,2.25140093596274,1
FBgn0001942,-7.7824,-4.287,-7.0899,2438.19,3.38706932693202,1
FBgn0010747,-6.4498,-6.3277,-7.0737,53.62605,1.72945678695791,1
FBgn0036356,-4.1228,-6.9082,-7.0623,12.778,1.10680262759965,1
FBgn0011703,-4.1351,-9.3204,-7.0528,81.0132,1.90860939158637,1
FBgn0004888,-5.8801,-7.027,-7.0439,194.3275,2.28855661157079,1
FBgn0030366,-4.1547,-8.0853,-7.0439,35.18525,1.54648405444436,1
FBgn0087013,-5.5893,-5.4863,-7.0342,208.586,2.31930597621619,1
FBgn0005683,-5.5863,-4.5433,-7.0294,12.52705,1.09819535791089,1
FBgn0033029,-6.7321,-5.5061,-7.0228,37.4598,1.5736813749959,1
FBgn0036266,-8.361,-5.6378,-7.02,3.3719,0.529160761721134,1
FBgn0036334,-6.5164,-5.9175,-7.0185,265.0945,2.42341709970058,1
FBgn0033929,-4.2867,-8.1311,-7.0125,70.00865,1.84521373306137,1
FBgn0261552,-5.7708,-5.6183,-7.012,26.5,1.42340972773309,1
FBgn0025638,-5.3823,-6.5345,-7.0108,66.55365,1.82323712835774,1
FBgn0004198,-6.7516,-5.6399,-6.9956,21.502,1.33268078921525,1
FBgn0261882,-4.3575,-8.2306,-6.9882,6.5,0.813580988568192,1
FBgn0037341,-4.7057,-11.522,-6.9776,14.13895,1.15072421186555,1
FBgn0040011,-6.7435,-5.4576,-6.976,25.476,1.40630167877078,1
FBgn0025635,-4.1181,-8.0995,-6.9605,7.440365,0.872177549741967,1
FBgn0015278,-3.5606,-9.5949,-6.9603,13.27695,1.1234253007179,1
FBgn0036974,-3.9488,-9.0416,-6.957,155.8715,2.19279457622374,1
FBgn0263852,-5.0838,-4.848,-6.9524,186.5,2.27070212208782,1
FBgn0030894,-7.8775,-4.9678,-6.9517,27.73725,1.44321994713413,1
FBgn0030406,-5.7031,-5.2229,-6.9421,10.30982,1.01367212232138,1
FBgn0003268,-6.8995,-5.8859,-6.9306,17.41185,1.241094270197,1
FBgn0030572,-5.3035,-6.0014,-6.9287,52.418,1.71956329075719,1
FBgn0029992,-8.4424,-3.5055,-6.9145,12.40845,1.09406739306641,1
FBgn0027338,-7.8149,-3.7811,-6.9108,111.755,2.04830582245327,1
FBgn0010422,-5.8557,-6.5778,-6.9051,43.41685,1.63775832862006,1
FBgn0261593,-4.535,-8.6205,-6.9008,1084,3.03503328859055,1
FBgn0033261,-6.7804,-4.5648,-6.8996,12.5654,1.09952180804446,1
FBgn0035848,-4.1953,-6.4997,-6.8984,11.19095,1.04925485858634,1
FBgn0023514,-5.0229,-7.2683,-6.8904,35.9114,1.55535325451047,1
FBgn0039566,-4.0746,-8.5004,-6.881,26.1017,1.41683514744858,1
FBgn0036661,-6.7568,-5.2071,-6.8577,83.48455,1.92165812839171,1
FBgn0264291,-4.2069,-8.7427,-6.8565,16,1.2043913319193,1
FBgn0000054,-4.275,-8.0827,-6.8542,27.8865,1.4455497184694,1
FBgn0032444,-7.5139,-4.9311,-6.8478,313.7125,2.49654566716898,1
FBgn0005671,-4.472,-8.0606,-6.8339,157.6945,2.19784408582913,1
FBgn0039359,-3.6744,-8.6657,-6.8321,1683.625,3.22624794543716,1
FBgn0031676,-5.3284,-6.5368,-6.8312,11.208665,1.04994117976965,1
FBgn0032922,-4.7924,-7.6553,-6.8212,10.8215,1.03468860405037,1
FBgn0030091,-7.6404,-5.077,-6.8187,15.2939,1.18480211922585,1
FBgn0037466,-8.7367,-3.7229,-6.8169,11.04652,1.04361845584596,1
FBgn0023175,-4.7678,-7.6378,-6.7964,148.1985,2.17087311185679,1
FBgn0020887,-4.0374,-8.4274,-6.795,23.80545,1.37685879204834,1
FBgn0261606,-2.8919,-9.9433,-6.7877,1906,3.28012517486129,1
FBgn0028974,-4.7176,-7.4721,-6.78,9.492535,0.977839477883547,1
FBgn0260456,-7.4091,-5.1223,-6.771,21.3178,1.32894605952179,1
FBgn0262559,-2.3914,-10.088,-6.769,86,1.93454894766615,1
FBgn0086758,-3.4076,-7.9958,-6.7618,32.32495,1.50967219372783,1
FBgn0038319,-6.4818,-5.2243,-6.7613,48.82095,1.68869517351092,1
FBgn0010292,-5.1132,-4.7919,-6.7553,34.7943,1.54163290345539,1
FBgn0037051,-3.4979,-8.4782,-6.754,118.038,2.07205863354671,1
FBgn0014026,-4.7647,-7.4301,-6.7539,3545.16,3.54963706555342,1
FBgn0029861,-4.3886,-7.3443,-6.7421,15.98875,1.2040860520741,1
FBgn0037892,-5.6021,-5.4649,-6.7329,23.8528,1.37772140132946,1
FBgn0032511,-4.5128,-7.1094,-6.7318,86.71885,1.93816358780661,1
FBgn0083983,-5.1871,-7.9744,-6.7246,33.08455,1.51975648018641,1
FBgn0028686,-5.7989,-6.556,-6.7162,146.4055,2.16558705492008,1
FBgn0011272,-2.8207,-8.577,-6.7141,3370.485,3.52769368721609,1
FBgn0035978,-4.0922,-7.1234,-6.7045,51.63565,1.71303374772292,1
FBgn0028982,-3.4421,-8.9903,-6.7037,50.5124,1.70348397296008,1
FBgn0259214,-4.094,-5.9787,-6.7021,48.29215,1.68396646227025,1
FBgn0033554,-4.9408,-6.4617,-6.7019,5.688665,0.75577312741993,1
FBgn0030789,-5.9653,-4.5636,-6.6953,16.1672,1.2089033547435,1
FBgn0039337,-6.7903,-4.7892,-6.6931,23.28305,1.36722635892731,1
FBgn0051229,-5.558,-6.4087,-6.6781,40.3725,1.60619320174472,1
FBgn0023180,-6.7399,-5.9766,-6.6665,10.67503,1.02877574585584,1
FBgn0033926,-6.1529,-6.6968,-6.6506,352.1465,2.54673570888078,1
FBgn0010412,-1.8481,-10.223,-6.6403,5809.33,3.76412679493083,1
FBgn0037093,-1.2909,-7.9565,-6.6373,22.2117,1.34677728018441,1
FBgn0039726,-6.3413,-4.835,-6.6358,31.3517,1.49639959612365,1
FBgn0037244,-3.7962,-7.9733,-6.6355,24.34065,1.38651055847244,1
FBgn0000404,-7.8962,-4.6074,-6.6239,65.1518,1.8139930725559,1
FBgn0040899,-3.9592,-8.8434,-6.6101,44.6664,1.65007817064043,1
FBgn0035407,-6.7032,-5.9317,-6.6076,6.901395,0.839565714473549,1
FBgn0035001,-6.8495,-5.2975,-6.6015,60.1048,1.77898140656262,1
FBgn0051713,-6.1491,-6.2661,-6.5997,10.9785,1.04093841251596,1
FBgn0004436,-6.9425,-4,-6.5989,47.4184,1.67603847394785,1
FBgn0039044,-4.5147,-4.1002,-6.5988,30.74665,1.48793903055253,1
FBgn0013756,-7.3215,-4.2633,-6.5967,30.43135,1.48346390843198,1
FBgn0003204,-4.1288,-8.7813,-6.5918,45.27,1.65590641818021,1
FBgn0262714,-5.9759,-6.3308,-6.5899,10.5,1.02160271602824,1
FBgn0003462,-2.4414,-10.019,-6.5658,345.9965,2.53908425742751,1
FBgn0036035,-6.5804,-3.6195,-6.5633,22.46965,1.35178954514204,1
FBgn0030552,-4.9951,-6.0545,-6.5597,34.621,1.53946503235834,1
FBgn0010590,-8.7254,-3.8098,-6.5491,189.4645,2.27755076968945,1
FBgn0032596,-7.8797,-3.3793,-6.545,150.257,2.1768636160395,1
FBgn0033518,-8.3036,-4.2756,-6.5431,3.426385,0.536101814649529,1
FBgn0005649,-5.4761,-5.3034,-6.5388,52.4287,1.7196519166217,1
FBgn0003261,-5.6618,-5.237,-6.5374,382.7725,2.58295207454064,1
FBgn0029941,-5.5026,-6.0701,-6.5273,53.5136,1.72854531641063,1
FBgn0028375,-5.9897,-5.8308,-6.5132,12.0258,1.08047496241649,1
FBgn0003943,-5.6043,-4.8562,-6.5088,66.4034,1.82225571429156,1
FBgn0031969,-2.7158,-8.4137,-6.5033,76.20365,1.88203276121858,1
FBgn0038035,-3.5792,-8.7844,-6.5032,21.96265,1.34188243793888,1
FBgn0005632,-6.1792,-5.0772,-6.4998,39.74915,1.5994370911615,1
FBgn0000043,-5.6327,-5.1551,-6.4794,925.9265,2.96658120412771,1
FBgn0260991,-7.3891,-3.9577,-6.4753,82.91075,1.91866322153794,1
FBgn0032059,-7.3561,-3.2166,-6.4738,20.2141,1.30586920401827,1
FBgn0015805,-3.0125,-7.914,-6.4622,75.8864,1.88022117645919,1
FBgn0039561,-5.0658,-5.1689,-6.4602,31.48085,1.4981843832573,1
FBgn0035872,-10.086,-2.587,-6.4548,99.8225,1.99927194682792,1
FBgn0028978,-6.4239,-5.5859,-6.4532,57.53385,1.75999891521541,1
FBgn0003449,-5.1241,-5.3212,-6.4386,55.26775,1.74255035740393,1
FBgn0032859,-2.0716,-9.3503,-6.4323,108.40145,2.03507515313605,1
FBgn0039229,-8.2166,-2.4461,-6.4113,38.9079,1.5901493978086,1
FBgn0000382,-1.829,-9.823,-6.4039,10.411405,1.01792627391678,1
FBgn0026252,-5.7432,-4.0711,-6.4024,137.8575,2.13946190044583,1
FBgn0014455,-5.0089,-5.8893,-6.4005,140.627,2.1480995936701,1
FBgn0033777,-7.2632,-4.9843,-6.3896,54.78885,1.73877144454468,1
FBgn0033260,-7.8785,-3.5162,-6.3872,24.8584,1.39564784423559,1
FBgn0010551,-2.2774,-8.3154,-6.3542,263.0225,2.42000941274313,1
FBgn0038058,-3.047,-8.0276,-6.3524,7.85044,0.895446857009341,1
FBgn0037232,-3.7869,-6.742,-6.3524,7.58573,0.880569518782968,1
FBgn0036397,-6.0021,-5.9621,-6.3489,9.165265,0.962618616398318,1
FBgn0035601,-8.3778,-3.6387,-6.34,162.335,2.21043891750253,1
FBgn0034893,-3.9784,-7.638,-6.3359,22.5731,1.35378355762814,1
FBgn0033195,-4.2615,-7.4953,-6.33,2.892855,0.462825343006107,1
FBgn0033210,-4.4452,-5.9227,-6.328,38.8041,1.58898952043463,1
FBgn0033754,-9.8867,-3.2966,-6.3277,4.4421,0.648564910595385,1
FBgn0086446,-6.3838,-5.2393,-6.3188,53.76055,1.73054447874499,1
FBgn0033460,-10.319,-1.9507,-6.3151,23.39845,1.3693726576636,1
FBgn0001341,-3.7402,-6.6809,-6.3032,13.89008,1.14301729978349,1
FBgn0034401,-3.2984,-7.1653,-6.2969,57.9204,1.76290652724225,1
FBgn0261068,-5.5919,-6.0218,-6.2963,74.7203,1.87349672570703,1
FBgn0033669,-6.1865,-5.4742,-6.293,91.3511,1.96076131989755,1
FBgn0037686,-5.5373,-5.5086,-6.2867,1765.65,3.24690707843756,1
FBgn0266452,-3.7339,-4.8982,-6.2835,25.5,1.40671045860979,1
FBgn0010786,-4.8435,-6.2971,-6.2792,125.147,2.0974551446063,1
FBgn0029512,-6.9715,-6.1349,-6.2722,83.0723,1.9195085107745,1
FBgn0264491,-5.4456,-5.3101,-6.2585,26,1.41514035219587,1
FBgn0032168,-4.9084,-5.7335,-6.2565,13.98135,1.14585962080092,1
FBgn0034240,-5.5933,-5.9964,-6.241,11.64235,1.06641352099389,1
FBgn0039965,-5.093,-5.7855,-6.2384,22.8753,1.35955660990252,1
FBgn0030683,-3.8075,-8.3388,-6.2258,11.50818,1.06138386117044,1
FBgn0001197,-3.885,-6.7312,-6.2019,266.9395,2.42642911175529,1
FBgn0031043,-3.8051,-5.9601,-6.1988,25.2297,1.40208418856263,1
FBgn0001565,-4.0141,-6.5899,-6.1934,59.1023,1.7716778576381,1
FBgn0024920,-3.9263,-7.1411,-6.1929,103.4855,2.01492146701366,1
FBgn0037105,-5.081,-6.2005,-6.184,3.574725,0.55445584464442,1
FBgn0260987,-6.2773,-4.7491,-6.1761,14.80735,1.17077053945403,1
FBgn0031309,-2.8724,-8.4258,-6.1746,26.06665,1.41625179795087,1
FBgn0250814,-5.2121,-5.561,-6.1739,234.0445,2.36931699541595,1
FBgn0040237,-4.712,-7.2817,-6.1678,92.37185,1.9655866549959,1
FBgn0003117,-3.0418,-4.5213,-6.1552,65.93831605,1.81920371057943,1
FBgn0033623,-5.6871,-4.5441,-6.1539,0,-2,0
FBgn0011692,-5.986,-4.3606,-6.147,42.90615,1.63262075456251,1
FBgn0032509,-4.4105,-7.1437,-6.1407,79.8521,1.9023407259237,1
FBgn0263102,-3.5718,-7.759,-6.1381,41.5,1.61815273337852,1
FBgn0037108,-5.1271,-4.5543,-6.1354,56.3044,1.75061946129708,1
FBgn0024236,-5.7233,-3.8458,-6.1313,77.18975,1.88761589393941,1
FBgn0003124,-2.231,-6.5589,-6.1308,81.4889,1.91115174705711,1
FBgn0000546,-4.3895,-5.9969,-6.1305,11.256845,1.05180231969139,1
FBgn0035064,-3.0477,-8.1074,-6.1203,16.7668,1.22470912723922,1
FBgn0010348,-3.9853,-4.4959,-6.1147,238.6175,2.37772049134627,1
FBgn0005322,-6.0048,-4.7146,-6.095,49.56295,1.69524476378312,1
FBgn0037265,-6.6886,-4.2184,-6.094,4.622365,0.665802771626258,1
FBgn0027493,-2.2514,-9.1584,-6.0934,427.687,2.6311362039907,1
FBgn0030093,-3.5352,-7.3939,-6.0852,63.69205,1.80415340862047,1
FBgn0266917,-4.6615,-6.1292,-6.0798,33.5,1.52517442783527,1
FBgn0082831,-5.4365,-4.2516,-6.0776,17.5866,1.2454287619117,1
FBgn0030067,-4.4973,-5.8981,-6.0665,91.61035,1.9619919464968,1
FBgn0003209,-5.0042,-6.0577,-6.066,12.43685,1.09505945579232,1
FBgn0039338,-5.0737,-5.3701,-6.0623,44.5085,1.64854052285275,1
FBgn0016696,-5.8078,-5.3678,-6.0622,32.70495,1.51474626087951,1
FBgn0032234,-5.8141,-6.169,-6.0559,9.13721,0.961288649654005,1
FBgn0031871,-3.295,-6.2752,-6.048,25.72765,1.41056889071817,1
FBgn0033995,-8.3004,-3.2239,-6.0474,9.38472,0.972883840927547,1
FBgn0030239,-5.0494,-5.0242,-6.039,36.35615,1.56069732573826,1
FBgn0086613,-5.6554,-5.4986,-6.0358,11.282415,1.05278683023455,1
FBgn0038271,-6.6899,-3.7735,-6.0339,316.0825,2.49981419135601,1
FBgn0033890,-7.9725,-4.2944,-6.0297,32.4102,1.51081568968055,1
FBgn0265630,-5.3288,-5.5395,-6.012,11,1.04178731897175,1
FBgn0032997,-8.1364,-3.4404,-6.0081,13.21435,1.12137433489621,1
FBgn0038269,-4.5792,-6.1747,-5.9939,12.88295,1.11035229843487,1
FBgn0037328,-3.9621,-7.5518,-5.9914,2201.56,3.34273249862154,1
FBgn0010355,-5.9072,-5.616,-5.991,18.8567,1.27569594377267,1
